restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,source_type
T007,Anna's x The Soup Spoon Union,Beauty Collagen Stew Take-Home Pack,S$ 19.30,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,19.30,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Black Pepper Beef Stew Take-Home Pack (S),S$ 19.30,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,19.30,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Barramundi Kimchi Jjigae Take-Home Pack,S$ 19.30,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,19.30,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:Tangy Tomato w Basil (V)(GF)(Spicy),S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:Roasted Pumpkin (V)(GF),S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:Meatless Minestrone (V),S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:Tokyo Chicken Stew,S$ 10.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:Velvety Mushroom Stroganoff (GF),S$ 10.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:SG Chicken & Mushroom Ragout,S$ 10.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:Beef Goulash (GF),S$ 11.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,REG:Boston Clam Chowder (GF),S$ 11.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Falafel with Hummus Flatbread (Full),S$ 14.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Falafel with Hummus Flatbread (Half),S$ 7.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Bulgogi Beef wQuinoa Flatbread (Full),S$ 16.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Bulgogi Beef wQuinoa Flatbread (Half),S$ 8.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Sriracha Chicken Fillet Flatbread (Full),S$ 15.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Sriracha Chicken Fillet Flatbread (Half),S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Herb ChickenBreast wMshrm Flatbread (Full),S$ 15.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Herb ChickenBreast wMshrm Flatbread (Half),S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Meat-Free Nuggets Crispy Flatbread (Full),S$ 16.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Meat-Free Nuggets Crispy Flatbread (Half),S$ 8.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Caesar Salad (Full),S$ 13.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,13.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Caesar Salad (Half),S$ 7.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,7.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Asian Tofu Salad (Full),S$ 16.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Asian Tofu Salad (Half),S$ 8.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Kale Salad (Full),S$ 16.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Kale Salad (Half),S$ 8.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Cranberry Chicken Fusilli Salad (Full),S$ 15.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Cranberry Chicken Fusilli Salad (Half),S$ 8.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Glass Noodles wTeri Chicken Salad (Full),S$ 17.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Glass Noodles wTeri Chicken Salad (Half),S$ 9.10,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.10,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Caesar Salad wHerb Chicken Breast (Full),S$ 16.10,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.10,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Caesar Salad wHerb Chicken Breast (Half),S$ 8.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Kale Salad wHerb Chicken Breast (Full),S$ 18.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Kale Salad wHerb Chicken Breast (Half),S$ 9.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Caesar Salad wSmoked Salmon (Full),S$ 18.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Caesar Salad wSmoked Salmon (Half),S$ 9.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Kale Salad wSmoked Salmon (Full),S$ 21.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,21.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Kale Salad wSmoked Salmon (Half),S$ 11.10,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.10,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Tomato Cheese Toastie Sandwich,S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Teriyaki Chicken with Pineapple Sandwich,S$ 9.10,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.10,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Tuna Mayo Sandwich,S$ 8.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chicken Ham & Cheese Sandwich,S$ 8.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Pulled Beef Melt Sandwich,S$ 10.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Smoked Salmon Sandwich,S$ 10.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Tangy Tomato with Basil Take-Home Soup Pack,S$ 11.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Roasted Pumpkin Take-Home Soup Pack,S$ 11.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Meatless Minestrone Take-Home Soup Pack,S$ 11.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Velvety Mushroom Stroganoff Take-Home So,S$ 12.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Tokyo Chicken Stew Take-Home Soup Pack,S$ 12.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,SG Chicken & Mushroom Ragout Take-Home,S$ 13.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,13.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Boston Clam Chowder Take-Home Soup Pack,S$ 13.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,13.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Beef Goulash Take-Home Soup Pack,S$ 13.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,13.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Black Pepper Crab Sauce (300ml),S$ 13.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,13.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chilli Crab w/ Egg Sauce Pack,S$ 13.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,13.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Quorn Buttery Tikka Masala (Meat-Free),S$ 15.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Budae Jjigae Take-Home Soup Pack,S$ 15.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Sumo-Style Nabe Take Home Pack,S$ 15.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Premium Soup Stock Collagen Chicken,S$ 14.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Premium Soup Stock Tomato,S$ 12.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Premium Soup Stock SG-Style Laksa,S$ 14.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Premium Soup Stock Salmon Miso,S$ 14.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Premium Soup Stock Red Snapper Chicken,S$ 17.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Cheer Care Pack,S$ 42.30,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,42.30,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Thoughtful Care Pack,S$ 74.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,74.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,The Salad Fork Soupervalue Set for 1,S$ 14.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,The Salad Fork Party for 2,S$ 29.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,29.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Freedom Bowl,S$ 18.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,NEW! Good Luck Toss Bowl.,S$ 16.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Pura Vida Bowl.,S$ 12.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Warrior Bowl (Spicy Dressing).,S$ 14.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Harvest Bowl (Cont Togarashi – Spicy),S$ 15.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Hearth Bowl.,S$ 17.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chop Chop Bowl,S$ 17.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Cleo’s Bowl.,S$ 17.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Seoul-Full Bowl (SwtChilliDrssng-Spicy).,S$ 18.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Hola Hello Bowl (Spicy).,S$ 18.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Saigon Nourish Bowl.,S$ 20.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,20.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,The Grill Knife Soupervalue Set for 1,S$ 17.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,The Grill Knife Party for 2,S$ 33.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,33.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chicken Thigh.,S$ 15.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chicken Breast.,S$ 15.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Piri Piri Chicken Thigh.,S$ 16.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chicken Bratwurst Sausages.,S$ 17.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Fish & Chips,S$ 20.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,20.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Grass-Fed Sirloin Steak.,S$ 24.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,24.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Grilled Salmon Fillet.,S$ 25.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,25.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Grass-Fed Ribeye Steak.,S$ 30.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,30.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chicken Breast with Sausage Combo,S$ 22.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,22.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chicken Thigh with Sausage Combo,S$ 21.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,21.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,PiriPiri ChickenThigh w Sausage Combo,S$ 16.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,16.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Grass-Fed Sirloin Steak w Sausage Combo,S$ 30.50,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,30.50,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Assorted Bread Roll,S$ 1.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,1.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Basil Pesto Rice,S$ 3.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Steamed Broccoli with Dukkah,S$ 3.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Steamed Corn,S$ 3.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Red Rice,S$ 3.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Creamed Spinach,S$ 3.90,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Garlicky Foccacia,S$ 6.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,QUORN Meat-Free Nuggets (6pcs),S$ 7.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,7.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Spicy Wedges,S$ 6.30,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.30,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Cheesy Wedges,S$ 8.30,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Fries.,S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Corn Chips with Creamed Spinach Dip,S$ 8.40,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chilli Crab Wedges (Spicy),S$ 9.70,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.70,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Cheesy Fries,S$ 9.10,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.10,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chilli Crab Fries (Spicy),S$ 9.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Onion Rings,S$ 10.80,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.80,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Carrot Walnut Sourdough Cake,S$ 8.10,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.10,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Chocolate Rye Blueberry Sourdough Cake,S$ 8.10,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.10,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Bottled Water,S$ 3.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Home-Brewed Iced Lemon Tea,S$ 4.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Home-Brewed Iced Jasmine Green Tea (No Sugar),S$ 4.20,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.20,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Home-Brewed Iced Hibiscus Tea,S$ 4.60,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.60,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Fresh Orange Juice,S$ 6.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.00,fixed,,price_page
T007,Anna's x The Soup Spoon Union,Cloudy Apple Juice,S$ 6.00,Soup Spoon Singapore Menu Price List,https://menuprices.sg/soup-spoon-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.00,fixed,,price_page
