restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,address,postal_code,latitude,longitude,restaurant_rating,rating_count,cuisine,target_id,branch_match_status,actual_restaurant_name,actual_address
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Wok-fried Beef Hor Fun 干炒牛河,S$ 23.79,RICE & NOODLE 饭面类,https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,23.79,fixed,Regular 例,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Fried Hor Fun with Sliced Grouper and Prawn 滑蛋双鲜炒河粉,S$ 27.79,RICE & NOODLE 饭面类,https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,27.79,fixed,Regular 例,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),White Rice 白饭,S$ 2,RICE & NOODLE 饭面类,https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,2.0,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Mini Pork & Vegetable Wanton in Soup 小馄饨汤,S$ 11.80,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,11.8,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Beijing Pork Dumpling 北京水饺,S$ 10.70,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,10.7,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Pork Dumpling with Chilli Oil Vinaigrette 红油抄手,S$ 13,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,13.0,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Pork Dumpling with Chilli Vinaigrette La Mian 红油抄手拌面,S$ 16.80,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,16.8,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),La Mian with Scallion Oil 葱油拌面,S$ 9.80,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,9.8,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Dry Dan Dan Small Bowl La Mian 干捞担担小碗面,S$ 9.50,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,9.5,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Numbing & Spicy Szechuan Chicken 辣子鸡丁,S$ 22.70,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,22.7,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Stir-fried Shredded Glazed Cabbage with Shiitake Mushroom & Cordyceps Flower 炝炒虫草花手撕包菜,S$ 16.60,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,16.6,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Ma Po Beancurd 麻婆豆腐,S$ 16.60,"LMXLB's Selections 拉面小笼包特色菜 (CWP, Taka, SC)",https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,16.6,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Red Bean Soup with 30 Years Orange Peel & Mini Glutinous Rice Ball 三十年陈皮红豆沙迷你汤圆,S$ 5.80,DESSERT 甜品,https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,5.8,fixed,per person 每位,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Mango Puree with Pomelo & Sago 杨枝甘露,S$ 7.80,DESSERT 甜品,https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,7.8,fixed,per person 每位,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Almond Cream with Gingko Nut 福果杏仁茶,S$ 8.80,DESSERT 甜品,https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,8.8,fixed,"per person 每位, NEW","B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T032,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),Aiyu Jelly with Peach Gum & Coconut Milk served in Whole Coconut 椰香爱玉露,S$ 13.80,DESSERT 甜品,https://www.foodpanda.sg/restaurant/v5pe/crystal-jade-hong-kong-kitchen-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,13.8,fixed,,"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central",238872,1.30296475,103.8342635,4.9,1846,Chinese|Asian,T032,brand_menu_wrong_or_uncertain_branch,Crystal Jade Hong Kong Kitchen (Ngee Ann City B2),"B2-38, 391 Orchard Road, Ngee Ann City, River Valley, West Central"
T033,Soup Restaurant (Suntec City),Yong Chow Fried Rice 扬州炒饭 (S),S$ 17.50,Top Picks,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,17.5,fixed,Ala Carte,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Ah Kon Ginger Fried Rice 阿公姜葱炒饭 (S),S$ 18.90,Top Picks,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,18.9,fixed,More ginger,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Teochew Olive Rice (S),S$ 10.90,Top Picks,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,10.9,fixed,"Savory rice cooked with fragrant olives, creating a unique and flavorful dish bursting with umami.",3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Ah Por Ginger Fried Rice 阿婆姜葱炒饭 (S),S$ 18.90,Top Picks,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,18.9,fixed,Less ginger,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Penang Fried Mee Suah 槟城炒面线 (S),S$ 17.50,Top Picks,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,17.5,fixed,Ala Carte,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Kopi O Pork Chop,S$ 29.90,61st National Day Exclusive,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,29.9,fixed,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Laksa Prawns,S$ 32.90,61st National Day Exclusive,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,32.9,fixed,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Assam Uncle Lapan Fish,S$ 85,61st National Day Exclusive,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,85.0,fixed,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),$61 National Day Set for 2-3pax,from S$ 61,61st National Day Exclusive,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,61.0,starting_price,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),61st National Day Celebration Set 5pax,from S$ 161,61st National Day Exclusive,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,161.0,starting_price,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Signature Samsui Ginger Chicken Combo,from S$ 52.90,Monthly Promotion,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,52.9,starting_price,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Individual Set Meal,from S$ 19.90,Monthly Promotion,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,19.9,starting_price,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Samsui Ginger Chicken 三水姜茸鸡,from S$ 28.90,Samsui Ginger Chicken,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,28.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Traditional Boiled Soup of the Day 传统足料靓煲汤,from S$ 26.90,Traditional Boiled Soup Of The Day,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,26.9,starting_price,Soup,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Individual Double-Boiled Waisan And Ginseng Roots With Chicken Soup 淮山杞子参须炖鸡肉汤,S$ 13.90,Individual Double Boiled Soup,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,13.9,fixed,Serves 1,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Double-Boiled Angelica Roots With Pork Loin 当归北芪炖赤肉汤,S$ 13.90,Individual Double Boiled Soup,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,13.9,fixed,Tender pork loin infused with earthy angelica roots in a nourishing double-boiled broth.,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Individual Double Boiled Dried Scallop With Black Chicken Soup 瑶柱淮杞炖乌鸡汤,S$ 16.90,Individual Double Boiled Soup,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,16.9,fixed,Serves 1,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Individual Double Boiled Whole Coconut With Black Chicken Soup 原只椰子炖乌鸡汤,S$ 18.90,Individual Double Boiled Soup,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,18.9,fixed,Soup,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Sweet and Sour Pork 旺来咕噜肉,from S$ 18.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,18.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Steamed Hand Chopped Minced Pork with Water Chestnut 马蹄蒸手剁肉饼,S$ 16.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,16.9,fixed,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Steamed Hand Chopped Minced Pork with Salted Fish 咸鱼蒸手剁肉饼,S$ 16.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,16.9,fixed,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Steamed Hand Chopped Minced Pork with Salted Egg 咸蛋蒸手剁肉饼,S$ 16.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,16.9,fixed,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Truffle Honey Pork Chop,from S$ 29.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,29.9,starting_price,"Juicy, tender chop glazed with luxurious truffle honey, a savory-sweet delight for your taste buds.",3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Stewed Chicken Breast with Roast Pork with Tofu 鸡胸烧肉煲,from S$ 17.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,17.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Salted Egg Chicken 咸蛋鸡,from S$ 18.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,18.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),New Zealand Venison with Spring Onion and Ginger 姜葱新西兰鹿肉,from S$ 23.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,23.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),New Zealand Venison with Black Pepper 黑椒新西兰鹿肉,from S$ 23.90,Meat,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,23.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Hometown Fish Belly 家乡炒鱼腩,from S$ 22.90,Fish,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,22.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Sanyu Fish Slices With Spring Onion And Ginger 姜葱生鱼片,from S$ 20.90,Fish,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,20.9,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Steamed Uncle Lapan 蒸八叔公鱼,from S$ 68,Fish,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,68.0,starting_price,Mains,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
T033,Soup Restaurant (Suntec City),Sweet & Sour Fish Belly,from S$ 21.90,Fish,https://www.foodpanda.sg/restaurant/v9vx/soup-restaurant-clementi-mall,,2026-08-03,Foodpanda static browser snapshot,21.9,starting_price,,3 Temasek Avenue #B1-127  Suntec City Singapore 038983,38983,1.29465825,103.85826365,4.9,124,Asian|Rice Dishes|Singaporean,T033,brand_menu_wrong_or_uncertain_branch,Soup Restaurant (Suntec City),3 Temasek Avenue #B1-127  Suntec City Singapore 038983
